video_id,author,comment
mBPb_ZWSsSU,aremania,"COMMENT WITH 5 replies: Podcast paling gilaaa! mantaff lanjutkan, jangan pilih keluarga perusak demokrasi dan konsitusi!<br>negara Indonesia bukan milik keluarga mereka!"
mBPb_ZWSsSU,fatur 2,  =>FIRST CALLBACK REPLY: Tetep gibran
mBPb_ZWSsSU,Mars71 Marzocce,  =>FIRST CALLBACK REPLY: ✌️✌️✌️☕❤️santuy dan senyum
mBPb_ZWSsSU,Awaludin Setyadica,  =>FIRST CALLBACK REPLY: Lu kalo tgu dibelakangnya tempo ada siapa bro😂
mBPb_ZWSsSU,Nikos Printing,  =>FIRST CALLBACK REPLY: 1 keluarga Vs negara dgn 280 juta jiwa
mBPb_ZWSsSU,tedi meidudin,  =>FIRST CALLBACK REPLY: Lanjoetkan
mBPb_ZWSsSU,Predator Mancing Pinggiran ,COMMENT WITH 0 replies: Tinggal menunggu Kaesang mencalonkan gubernur DKI Jakarta 😅<br>Gasspol Ganjar Mahfud 🔥🔥
mBPb_ZWSsSU,xclouds,"COMMENT WITH 0 replies: Terima kasih untuk beritanya, semangat terus beritakan kebenaran. semoga semua baik-baik saja"
mBPb_ZWSsSU,Pawit Santoso,COMMENT WITH 0 replies: All in Prabowo-Gibran
mBPb_ZWSsSU,Niniksujarwati Sujarwati,COMMENT WITH 0 replies: Trimakasih informasi nya semoga rakyat bisa memilih yg bisa jadi pemimpin Indonesia
mBPb_ZWSsSU,Haerullah,COMMENT WITH 0 replies: &quot;Si Ambisius <br>Msh berharap mereka utk kepentingan Rakyat di negara ini&quot;
mBPb_ZWSsSU,asd asd,"COMMENT WITH 10 replies: Tempo telah membuka mata hati kita betapa ambisius, berbahayanya keluarga jokowi, apapun dilakukan demi ambisinya"
mBPb_ZWSsSU,Richard Hilton Lubis,"  =>FIRST CALLBACK REPLY: Keluarga Jokotole semua pemain drama teater yg begitu piawai, hebat bahkan sangat lihai makane Rakyat NKRI 9 tahun terkesimo, baru sekarang terbongkar Kebusukan Nafsu Kekuasaannya!"
mBPb_ZWSsSU,bibit susanto,  =>FIRST CALLBACK REPLY: Tenggelamkan klg munafik
mBPb_ZWSsSU,Richard Hilton Lubis,  =>FIRST CALLBACK REPLY: @bibit susanto Setuju sekali bro!
mBPb_ZWSsSU,Sudut Pandangku,"  =>FIRST CALLBACK REPLY: Dulu aja dipuji puji seakan manusia tidak ada yang salah. 😅 Sekarang dihujat. 😅😅😅 Kalo udah gak sejalan, ya bertarung aja tinggal siapa yang menang."
mBPb_ZWSsSU,Fauzi Wakhid ilmiah,  =>FIRST CALLBACK REPLY: Hidup megawati
mBPb_ZWSsSU,Nikos Printing,"  =>FIRST CALLBACK REPLY: ngerinya, 1 keluarga vs 1 negara"
mBPb_ZWSsSU,Nathanael Simanjuntak,  =>FIRST CALLBACK REPLY: ​@Sudut Pandangkuini bukan soal menghujat tapi konstitusi di tabrakin bro. Dari sudut pandang orang biasa aja ini sudah langkah yg sangat salah.
mBPb_ZWSsSU,Sudut Pandangku,  =>FIRST CALLBACK REPLY: @Nathanael Simanjuntak ya kan indikasi penyimpangan udah ada sejak lama. Tapi diem diem aja
mBPb_ZWSsSU,Nathanael Simanjuntak,  =>FIRST CALLBACK REPLY: @Sudut Pandangku bertarung juga ada aturan bro. Sana bertarung sesuai aturan. Sini mengubah aturan bertarung untuk menang
mBPb_ZWSsSU,Nathanael Simanjuntak,  =>FIRST CALLBACK REPLY: @Sudut Pandangku indikasi mana pula bisa di jadikan bukti bro. Namanya hukum formal iya setelah kejadian.
mBPb_ZWSsSU,YUSUF AL ICHWAN ,"COMMENT WITH 0 replies: Mari kita gunakan AKAL SEHAT &amp; HATI NURANI saat memilih PRESIDEN 2024 nanti, agar NEGARA KITA selamat dari DINASTI POLITIK &#39;NEO ORDE BARU&#39;."
mBPb_ZWSsSU,Hermit 93,"COMMENT WITH 0 replies: Dari sini kita tahu bukan...<br>Bahwa PDIP itu sudah banyak membantu Pak Jokowi dan keluarga. Istilah &quot;Pak Jokowi tidak akan jadi apa2 tanpa PDIP itu memang benar adanya&quot;...<br>Dan walaupun ada istilah &quot;Pak Jokowi adalah PETUGAS PARTAI, tapi yang ada Justru malah sebaliknya. Permintaan2 Pak Jokowi terkait Keluarga sekalipun yang selalu didukung dan diwujudkan oleh Partainya&quot;..."
mBPb_ZWSsSU,Baiq Nunung,"COMMENT WITH 0 replies: Dibalik tampilan sederhana dan lugu,, ternyata keluarga yg ambisius"
mBPb_ZWSsSU,Ismet Alibazah,"COMMENT WITH 0 replies: Kita berharap cara penguasa tetap status Quo dengan kejujuran jangan manipulasi melanggar Moralitas, Normatif dan kepantasan."
mBPb_ZWSsSU,Putra Ngapak,COMMENT WITH 0 replies: kekuasaan memang sering membutakan manusia
mBPb_ZWSsSU,Video Lucu warkop dki,COMMENT WITH 3 replies: Tuhan selamatkan negeri ini dari orang yang haus kekuasaan dengan menghalalkan segala cara
mBPb_ZWSsSU,AMBYAR TV,"  =>FIRST CALLBACK REPLY: Sudah haus kekuasaan, ngamukan, otoriter lagi.."
mBPb_ZWSsSU,Andika Pangestu,  =>FIRST CALLBACK REPLY: Aamiin
mBPb_ZWSsSU,Sri Maryana,  =>FIRST CALLBACK REPLY: Amiiin .<br>Hamba juga minta pertolongan mu ya allah lindungi negri ini dari orang &quot; yng ambisius melegalkan  dengan segala  cara tak terpuji ini .
mBPb_ZWSsSU,Anang Istiawan,"COMMENT WITH 0 replies: Ternyata.. Ibu Suri yang dulu terlihat lugu, polos, sederhana .. TERNYATA SUNGGUH TERLALU... semoga INDONESIA SELAMAT dari hausnya KEKUASAAN... 🙏"
mBPb_ZWSsSU,Satriawirang Mahkota,COMMENT WITH 0 replies: Presiden AS Nixon jatuh kena impeachment karena skandal watergate yg dibongkar wartawan melalui pemberitaan investigatif. Tempo sepertinya sdh mulai melakukan investigasi yg akan dijadikan Laporan Utama. Semoga pemberitaannya tajam terpercaya dan bisa memakzulkan Jokowi seperti Presiden Nixon di AS. Lanjutkan.
mBPb_ZWSsSU,uti hs,COMMENT WITH 0 replies: Ternyata pasangan yng luar biasa ya Jokowi &amp; Iriana wajah ndeso tp otoriter &amp; pembohong besar sedang Iriana wajah kalem sederhana ternyata hati membahana dng haus kekuasaan .
mBPb_ZWSsSU,Fikreatif Channel,"COMMENT WITH 0 replies: Apapun yang direncanakan, kita serahkan semuanya kepada Allah ta&#39;ala.<br>Kita hanya bisa berusaha dan berikhtiar dengan memilih pasangan AMIN yang menurut sudut pandang kita adalah yang terbaik. <br>Selanjutnya kita hanya bisa bertawakkal, pasrah. <br>Apapun hasil akhirnya pasti ada hikmah dan pelajaran untuk ke depannya, sekalipun yang menang misalnya Prabowo - Gibran. <br><br>AMIN for All, All for AMIN :)"
mBPb_ZWSsSU,Sudar Wulan,COMMENT WITH 0 replies: Apapun pendapat dan isu lainnya rakyat Indonesia yg cerdas Insya Allah memilih<br>P Ganjar Pranowo dan<br>P Mahfud MD serta menang pemilu di THN.2024. Berkah<br>dan Rahmat serta Ridho Allah SWT Aamiin2 ya rhobal alamin 🤲🤲🤲🤲🤲🤲🤲🤲🤲
mBPb_ZWSsSU,Cocot Manis,COMMENT WITH 170 replies: Sayang ya.. Sbg rakyat kecil yg hanya bs melihat dr panggung depan ternyata di balik panggung ibu suri ini kita kira seorang yg sederhana yg seolah-olah selama ini hanya diam sbg ibu suri ternyata punya ambisi &amp; pemain utama putra mahkota maju cawapres.. <br>Terbongkar semua kejorokan keluarga lurah kita ini.. Terima kasih BOCOR ALUS.. <br>Semakin mantab utk tdk memilih pasangan no 2 agar negara ini hrs diselamatkan dr dinasti politik &amp; jangan sampai berkembang seperti Orde Baru..
mBPb_ZWSsSU,min,  =>FIRST CALLBACK REPLY: Aku yang akan memilih mas Gibran sebagai cawapres
mBPb_ZWSsSU,Sumadi Sumadi,"  =>FIRST CALLBACK REPLY: Itu tipikal pengkhianat, kacang lupa kulit...ya sekarang sudah pada tau siapa krluarga jokowi"
mBPb_ZWSsSU,Iskandarsyah,  =>FIRST CALLBACK REPLY: Betul sekali Brooo
mBPb_ZWSsSU,Walgito Walgito,"  =>FIRST CALLBACK REPLY: Tenang pak Prabowo, saya ada disini, paman sudah saya korbankan"
mBPb_ZWSsSU,Laz DB,  =>FIRST CALLBACK REPLY: ​@minnggeh
mBPb_ZWSsSU,Joss Gandos,  =>FIRST CALLBACK REPLY: Rakyat kecil itu yg penting subsidi sembako lancar.<br>Tuh di kelurahan pada antri....
mBPb_ZWSsSU,Aldi Syah,  =>FIRST CALLBACK REPLY: Menjijikkan tingkahnya... Memuakkan..
mBPb_ZWSsSU,Joss Gandos,"  =>FIRST CALLBACK REPLY: @Aldi Syah Anda blm kebagian jatah sembako saja, jadinya bilang gitu.."
mBPb_ZWSsSU,none,"  =>FIRST CALLBACK REPLY: Bukannya di film / drama kolosal, yang paling berbahaya justru ibu suri. Raja hanya wayang yang digerakkan oleh ibu suri.."
mBPb_ZWSsSU,Neni Nurmaya,  =>FIRST CALLBACK REPLY: ​@minmau makan sianggratis yah😅
mBPb_ZWSsSU,unser_yyy12,  =>FIRST CALLBACK REPLY: Tenang&quot; saya yg akan memilih prabowo-gibran👌
mBPb_ZWSsSU,Morliana Purba,  =>FIRST CALLBACK REPLY: Ya ampun....ini negara bkn kerajaan
mBPb_ZWSsSU,SIS Wanto,  =>FIRST CALLBACK REPLY: ​@minpenggemar  karbitan...
mBPb_ZWSsSU,SIS Wanto,  =>FIRST CALLBACK REPLY: ​@Aldi Syahpura2   luguu....
mBPb_ZWSsSU,Aldi Syah,  =>FIRST CALLBACK REPLY: @Joss Gandos oh.. jd lu budak sembako? 😂😂😂😂<br>Kewarasan gua gak bisa dibeli sembako malih tongtong...
mBPb_ZWSsSU,Aldi Syah,  =>FIRST CALLBACK REPLY: @none iya. Kirain cuman di pilem pilem.. ehhhh ternyata benar adanya. Pas lagi mukanya...🤣🤣🤣🤣
mBPb_ZWSsSU,Aldi Syah,  =>FIRST CALLBACK REPLY: @SIS Wanto yang jelas gua gak dungu..
mBPb_ZWSsSU,Lay Maria,"  =>FIRST CALLBACK REPLY: Itu khan katanya .. ?!?<br>Namanya jg wartawan .. harus ada pembuktian dulu, fakta yg harus bicara bukan &quot;katanya...&quot;."
mBPb_ZWSsSU,Sugi Hartono,"  =>FIRST CALLBACK REPLY: ​@minlha Monggo, kalau aku tdk"
mBPb_ZWSsSU,Munawir Klampis,  =>FIRST CALLBACK REPLY: ternyata ibu suri yg kelihatan kalem lembut sopan ternyata hatinya busuk
mBPb_ZWSsSU,aan kusuma,  =>FIRST CALLBACK REPLY: Ibu suri sakit hati karena melihat dan mendengar pak suri di lecehkan dan di ejek ibu banteng setiap ibu banteng mengadakan acara ibu banteng
mBPb_ZWSsSU,Pak Bambang,  =>FIRST CALLBACK REPLY: Seorang ibu yg sudah mengajari anak untuk kerakusan kekuasaan....
mBPb_ZWSsSU,armensius pebrian,  =>FIRST CALLBACK REPLY: gak harus kedapatan sembako untuk mempertahankan nalar @Joss Gandos
mBPb_ZWSsSU,Ekbal Makapagal,  =>FIRST CALLBACK REPLY: ​@minsiap2 dpt sembako dua kali lipat om.
mBPb_ZWSsSU,Aldi Syah,"  =>FIRST CALLBACK REPLY: @Lay Maria ga mungkin tempo merusak kredibilitasnya sendiri bocil.. . Kau belajar lagi lah, cari tahu sejarah tempo itu sejak zaman apa dan bagaimana kritis nya mereka."
mBPb_ZWSsSU,Punkki Sixx,  =>FIRST CALLBACK REPLY: ​@Joss Gandos😂😂😂😂😂
mBPb_ZWSsSU,Batam Center,  =>FIRST CALLBACK REPLY: Ya memngnya knapa biarin aja selagi mau memajukn negara...kok pd nyerang ngeri  ku gk mau ikutan lah  takut sh bikin dosa
mBPb_ZWSsSU,I Gede Suarbawa,"  =>FIRST CALLBACK REPLY: @min pilih saja ngak ada yg larang! Emang gua pikirin,  penjahat memang harus kumpul dengan penjahat wkwkwktutup mata tutup hati,  katanya anti KKN ternyata pendukung KKN juga!!"
mBPb_ZWSsSU,Mis tianah,"  =>FIRST CALLBACK REPLY: Jaman now, masih ada feodalisme, koar2 Indonesia maju,.. apaan 😂😂😂"
mBPb_ZWSsSU,akuRakpopo45,"  =>FIRST CALLBACK REPLY: Saya sdh pernah ngomong sama temen dr awal pilpres 2019,iriana adalah sopir dlm keluarga jokowi, krn dr segi ekonomi dulu sblm menikah iriana lebih kaya ketimbang jokowi"
mBPb_ZWSsSU,Santoso Bontot,  =>FIRST CALLBACK REPLY: ​@minBodo amat
mBPb_ZWSsSU,Batam Center,  =>FIRST CALLBACK REPLY: Ini orang mau mejeng di media cewek ini iri hati
mBPb_ZWSsSU,Ask Tye,"  =>FIRST CALLBACK REPLY: Lah ini level pimpinan negara, kenapa ga boleh punya ambisi? Bego banget lu cung😂😂😂 makanya jangan cuma jadi kacung doang blok. Yg namanya pimpinan ya harus punya ambisi. Yg lu lihat itu ambisinya bener atau kgk. Kalau ambisinya bagus untuk negara ya kenapa kgk 😂😂😂"
mBPb_ZWSsSU,Kasmuri Java,  =>FIRST CALLBACK REPLY: Lebih baik pilih Ganjar dan Mahfud MD
mBPb_ZWSsSU,videoby yoga,  =>FIRST CALLBACK REPLY: Rezim Jokowi lebih parah dari Orde Baru
mBPb_ZWSsSU,Alif,  =>FIRST CALLBACK REPLY: # KAMU  MUAAAK #
mBPb_ZWSsSU,Thalita Azalia,  =>FIRST CALLBACK REPLY: klau mau brklnjutan ada prabowo-gibran dan klau mau perubahan ada Anis-muhaimin jdi pilihan nya no.2
mBPb_ZWSsSU,iSMAiL T,  =>FIRST CALLBACK REPLY: Dinasti yg berfikir untuk bangsa indonesia emas lebih mulia dari dinasti ygfikirkan partainya
mBPb_ZWSsSU,Queency Gultom,"  =>FIRST CALLBACK REPLY: HAAAAA HAAAAA sepandai pandainya tupai melompat akhirnya jatuh kedalam kubangan juga, sungguh menyedihkan ternyata tidak bisa dipercaya orang yg terlihat penuh unggah ungguh menusuk dari belakang. Wooow Wooow TUHAN LUAR BIASA, TANGAN TUHAN tidak kurang panjang menjaga bangsa ini dari kerakusan manusia . Kita tinggal menunggu TABUR TUAI PASTI Terjadi."
mBPb_ZWSsSU,Endra Irawan,  =>FIRST CALLBACK REPLY: DINASTI DEMI KEBAIKAN BANGSA! RAJA INGGRIS JUGA MELAKUKAN HAL YANG SAMA ....Wkk...Wkk....
mBPb_ZWSsSU,iSMAiL T,"  =>FIRST CALLBACK REPLY: ​@SIS Wanto siapa yg bilang kerajaan, ini republik. Manarepublik yg diam tanpa pikirkan kelanjutan negaranya.<br><br>Kkalau mau urus negara daftar dan bersaing sama  calon2 ygsekarang"
mBPb_ZWSsSU,Awaludin Setyadica,  =>FIRST CALLBACK REPLY: Tempo tempo sudah kelihatan dibelakangna siapa 😂 corong ganjar
mBPb_ZWSsSU,iSMAiL T,"  =>FIRST CALLBACK REPLY: ​@Pak Bambang bukan ngajari rakus, tapi ajarin matador lawan banteng"
mBPb_ZWSsSU,Rojouwk Theo,  =>FIRST CALLBACK REPLY: bagus juga strategi nya .. biarkan saja ..sepanjang ini demi NKRI ... 👍
mBPb_ZWSsSU,Siti Muza,"  =>FIRST CALLBACK REPLY: @unser_yyy12 tenang,  Saya mileh selain prabowo"
mBPb_ZWSsSU,febri andi,  =>FIRST CALLBACK REPLY: ​@Munawir Klampiskmu gk ada otak. Orang sebaik itu kmu hujat. Klo ketauan kmu retak rusukmu
mBPb_ZWSsSU,Ridwan gunawan,  =>FIRST CALLBACK REPLY: @Pak Bambang terus apa bedanya dgn mak banteng waktu anaknya kebelet pingin nyapres?<br>saya tanya didunia ini siapa yg gk haus kekuasaan?
mBPb_ZWSsSU,Aldi Syah,  =>FIRST CALLBACK REPLY: @Batam Center memajukan negara? Dgn cara merusak sistem negara? Pakai tipu-tipu di MK?<br>Kocak tapi dungu...
mBPb_ZWSsSU,Ratna Sulaksmi,"  =>FIRST CALLBACK REPLY: ​@unser_yyy12<br>Sayang bp Jkw mengakhiri dgn cara begini, padahal selama 2 periode sdh bagus. Sangat kecewa😩"
mBPb_ZWSsSU,Ragil St,  =>FIRST CALLBACK REPLY: Waduh ternyata...😮
mBPb_ZWSsSU,Yulius Effendy,  =>FIRST CALLBACK REPLY: @Batam Center kalo gak ngerti aturan atau gak paham hukum mending mingkem. Jangan terbiasa menghalalkan segala cara bos.
mBPb_ZWSsSU,ariefpenangsang,  =>FIRST CALLBACK REPLY: @Munawir Klampis justru yg wajah2 kalem itu kebanyakan hatinya busuk... kalo dlm istilah jawa namanya KALEM GLENDEM 🤪🤪🤪
mBPb_ZWSsSU,Joe,  =>FIRST CALLBACK REPLY: ​@Joss Gandos miris banget hidup loh hanya senilai bungkusan sembako😂😂😂😂
mBPb_ZWSsSU,Andy Maning,  =>FIRST CALLBACK REPLY: Orde baru ga segila inilah …32 thn ..ini 9 tahun ambisinya brutal kserakahan akan kekuasaan sampai anak mantu terang benderang dipertontonkan …orba masih mikirin rakyat .. rezim ini pidato di tv beda sm dilapangan 😢😮
mBPb_ZWSsSU,Alvina Aulia,  =>FIRST CALLBACK REPLY: ​@minbodo amat GK bakal menang dinasti hrs di tumbangkan
mBPb_ZWSsSU,Andy Maning,  =>FIRST CALLBACK REPLY: Ternyata sederhana casing doang 😢ambisinya mengalahkan etika 😢 memuakan 😢
mBPb_ZWSsSU,Rambe Rambe,"  =>FIRST CALLBACK REPLY: Aku juga milih gibran lah, uda terlalu pintar pihak-pihak sebelah menjelekkan gibran"
mBPb_ZWSsSU,Udin Suhadin,  =>FIRST CALLBACK REPLY: Dulu. Kan. Taunya. Makanan.katimus.sekarang.roti.keju.enak.jadi.ratu.raja.sama.mahkota
mBPb_ZWSsSU,Karnalis Baharudin,  =>FIRST CALLBACK REPLY: Memuak kan. Semoga makar Allah yg terbaik.
mBPb_ZWSsSU,doel groembyang,  =>FIRST CALLBACK REPLY: ​@ariefpenangsangaku tetep waspodo cara GLEMBOK SOLO dalam hidup keseharian 😊
mBPb_ZWSsSU,Orient Sit,  =>FIRST CALLBACK REPLY: Masih pantas sbg Ibu Neg*ra ?.. Yang paling tepat hanya sbg Ibu Gibran..
mBPb_ZWSsSU,Bondan Sukowati,"  =>FIRST CALLBACK REPLY: kasian kali ya, gama makin nyungsepp... wkwkwk"
mBPb_ZWSsSU,Mara Ariwati,"  =>FIRST CALLBACK REPLY: Yah,namanya busuk disimpan serapat rapatnya pasti keluar baunya juga,keluar sendiri atau memancing orang untuk mencari sumber bau itu"
mBPb_ZWSsSU,Putra Lampung,"  =>FIRST CALLBACK REPLY: Mereka berbicara se akan akan benar ,se akan2 berdasarkan data padahal mah hanya asumsi mereka saja . Semakin di beritakan miring rakyat ttp pilih Jokowi yg bekerja nyata membangun bangsa Indonesia."
mBPb_ZWSsSU,tri karunoputro,  =>FIRST CALLBACK REPLY: Ternyata cocok jd artis ya......?
mBPb_ZWSsSU,Erry Akmalfirdaus,  =>FIRST CALLBACK REPLY: Imelda marcos indonesia
mBPb_ZWSsSU,khanissa di Hongkong,"  =>FIRST CALLBACK REPLY: ​@Endra IrawanINDONESIA sistemnya Demokrasi,  sedang kan Inggris sistem monarchy yaitu pewaris tahta ya keturunannya raja, jadi bedah donk INDONESIA dengan Inggris,  kalo INDONESIA menganut sistem dinasti anak km tdk akan pernah mjdi Presiden"
mBPb_ZWSsSU,Indra Amin,"  =>FIRST CALLBACK REPLY: ​@Lay Mariabelum tau sejarah tempo ya? Jaman Soeharto aja mereka kritik walaupun sering dibungkam,<br>Dan coba tonton videonya full, sdh jelas di sebutkan sumbernya darimana, klo memang gak benar sdh pasti dituntut oleh keluarga pak lurah dan ibu suri, pling tidak buzzernya pasti lapor"
mBPb_ZWSsSU,Ris Wan,"  =>FIRST CALLBACK REPLY: Ternyata muka geratisan sama muka sembako ,pantes cara berpikirnya mundur"
mBPb_ZWSsSU,Grace Stella Rembet,"  =>FIRST CALLBACK REPLY: Sejarah yang tidak terlupakan sampai kpnpun soal mahkamah keluarga,anak blum cukup umur dipaksakan sampai UU diobrak abrik, memalukan"
mBPb_ZWSsSU,Christine Suparni,  =>FIRST CALLBACK REPLY: Kok gak  malu dg.yg nempel dikepalanya
mBPb_ZWSsSU,chris badmas,  =>FIRST CALLBACK REPLY: Quo vadis Indonesia
mBPb_ZWSsSU,murni asri,  =>FIRST CALLBACK REPLY: ​Pendukung kecurangan yg tdk bermartabat.
mBPb_ZWSsSU,Endang Kristini,"  =>FIRST CALLBACK REPLY: Woooo..... Lha sudah pada ketahuan belangnya. Akukira dewu Uma , eeetopengnta kebuka hadi bethari durga yang bertaring. Sayangsekali"
mBPb_ZWSsSU,Agus Salim,  =>FIRST CALLBACK REPLY: ​@Joss GandosMemangnya hati nurani dan akal warasmu senilai SEMBAKO...??!
mBPb_ZWSsSU,Christine Suparni,  =>FIRST CALLBACK REPLY: Kasihan ya.kalau suara ramyat dibeli sembago ajah.udah seneng <br>Demi  kekuasaan.membeli ramyat dg sembako <br>Harga rsmyat.seharga sembaki <br>Ingatlah pera pejuang kemerdekaan yg telah rela menumpahkan darah untuk mewujudkan NKRI <br>Lha kok.rakyat sekarang dihargai sembako.
mBPb_ZWSsSU,Tarna Hayati,  =>FIRST CALLBACK REPLY: ​@Batam Center tapi dia memang top hebat ....negara ini kan bukan milik nenek buyutnya mestinya merasa malu berbuat rakus KKN semacam itu ...kl nyadar
mBPb_ZWSsSU,Brenggan Manurung,"  =>FIRST CALLBACK REPLY: Begitu lepas dari kandangnya, banteng yang satu ini langsung berubah jadi liar brutal dan buas, seruduk sana-sini, injak-injak segala pagar labrak aturan apa pun yang merintangi birahinya. Ruarr biasa!"
mBPb_ZWSsSU,Ibu Likah,  =>FIRST CALLBACK REPLY: Negara mau di kuasai kluarga solo
mBPb_ZWSsSU,Brenggan Manurung,"  =>FIRST CALLBACK REPLY: @iSMAiL T ini Dinasti bukan kaleng2, sudah berhasil bikin Indonesia cEMAS"
mBPb_ZWSsSU,Angelina Bluecount,"  =>FIRST CALLBACK REPLY: ​@Joss Gandosyeilah. Asisten rmh tangga ibu saya di kampung di jateng ndeso sono, hepi saja dpt tambahan bansos n sembako. Tapi dia akan milih Ganjar. Ibu saya akan milih Ganjar. Saya akan milih AMIN. Lah duit2 dr negara yg buat bansos kok seolah2 buat kampanye pihak tertentu hihihi...Apapun pilihan kelg saya beda beda cuma nyoblos sbg rakyat jelata, santuy."
mBPb_ZWSsSU,Ibu Likah,"  =>FIRST CALLBACK REPLY: Ternyata ibu suri , sutradara nya"
mBPb_ZWSsSU,Indriyati,  =>FIRST CALLBACK REPLY: ​@min<br>Ya sono
mBPb_ZWSsSU,DrNykterstein,"  =>FIRST CALLBACK REPLY: Pro ganjar dah gitu aja repot, mutar muter mutar muter bla bla bla bla, retorika dipanjang-panjangin padahal cuman mau bilang &quot;saya pro ganjar&quot;"
mBPb_ZWSsSU,Angelina Bluecount,"  =>FIRST CALLBACK REPLY: ​@Joss Gandospernah ikut pilihan lurah/kades gak? Di tingkat kampung saja sdh pd paham kales, yg kasih uang siapapun diterima nama rejeki. Urusan nyoblos di bilik hanya antara yg nyoblos n Tuhan yg tahu. Jd urusan bansos yg kasih siapa.jg paham tp dr duit negara atau dr utang ke cina hehehhe... nyoblos org kampung di tpt saya adalah ganjar hampir mostly. Yg rada ikutan muslimahan ikut AMIN. Tdk laku Ptabw Gibran di tpt saya. Tpt lain mungkin lain bos. Lain2 monggo syah saja."
mBPb_ZWSsSU,krishari,  =>FIRST CALLBACK REPLY: @Munawir Klampis busuk banget
mBPb_ZWSsSU,Nugi Erin,  =>FIRST CALLBACK REPLY: ​@Joss Gandoskasihan pamanmu brannnnnn
mBPb_ZWSsSU,Indriyati,  =>FIRST CALLBACK REPLY: ​@aan kusuma<br>Bukan sakit hati tapi ambisi
mBPb_ZWSsSU,nyintanitutut wilujeng,  =>FIRST CALLBACK REPLY: pilihanku tetap dan keluarga besar kami tetap pilih GANJAR MAHFUD
mBPb_ZWSsSU,Angelina Bluecount,  =>FIRST CALLBACK REPLY: ​@Endra IrawanJauh. Inggris ganteng2 pangeran nya kecuali charles. Sori main fisik gw hahahha. Lah disamain engres je.
mBPb_ZWSsSU,Budi Astutik,  =>FIRST CALLBACK REPLY: ​@minaku dn keluargaku jg yg akn. pilih ...
mBPb_ZWSsSU,Anik Nenek,  =>FIRST CALLBACK REPLY: 👍🙏Betul 🙏 semua tdk mengira
mBPb_ZWSsSU,Sri Widati,  =>FIRST CALLBACK REPLY: ​@Endra Irawanbeda woy Inggris kerajaan dari dulu kalau Indonesia Republik ...bangun&quot;
mBPb_ZWSsSU,Hanum Sujana,  =>FIRST CALLBACK REPLY: Oh jadi karena kau @Joss Gandos udah dapat sembako membenarkan perilaku melanggar hukum?
mBPb_ZWSsSU,Tisan,  =>FIRST CALLBACK REPLY: Dibikin haru biru ..ternyata bercandaa
mBPb_ZWSsSU,siapa kita,  =>FIRST CALLBACK REPLY: ​@Munawir Klampishatinya seperti namanya IRI ana !! .muka dan.pencitraan ibu suri memang top TIDAK SEINDAH PRILAKU SEBENARNYA . TAHTA MEMBUTAKAN NURANI DAN ETIKA klg jokowi !!!
mBPb_ZWSsSU,Fauzi Wakhid ilmiah,  =>FIRST CALLBACK REPLY: Saingan dengan ibu suri banteng lah..<br>Yg tinggal pilih mana? Ibu suri negara atau ibu suri banteng?? 😂😂
